"Station"	"Season"	"MT5"	"MT95"	"MTX5"	"MTX95"	"MTN5"	"MTN95"	"RRR5Y"	"FF5Y"
7	"autumn"	0.05	6.82	0	9.03	0	10.02	52.11	NA
9	"winter"	0.04	8.96	0	11.67	0	9.08	101.89	8.32
9	"spring"	0.05	7.97	0	9.8	0	11.1	408.93	8.18
9	"summer"	0.05	5.9	0	7.6	0	9.35	78.09	5.21
9	"autumn"	0.05	8.38	0	9.6	0	11.21	318.81	8.08
509	"winter"	0	7.07	0	8.4	0	8.57	81.84	16.13
509	"spring"	0	6.91	0	8.02	0	8.4	574.62	15.69
509	"summer"	0	4.76	0	6.81	0	5.8	167.87	12.03
509	"autumn"	0	8.5	0	9.28	0	9.88	926.9	18.91
1001	"winter"	0.05	8.79	0	11.48	0	11.02	142.29	25.94
1001	"spring"	0	7.3	0	8.99	0	8.99	120.03	22.83
1001	"summer"	0	4.25	0	4.16	0	5.9	66.07	22.21
1001	"autumn"	0	6.65	0	8.46	0	8	65.18	23.71
1010	"winter"	0.05	6.9	0	8.9	0	7.34	58.87	17.94
1010	"spring"	0	6.55	0	8.4	0	7.82	148.02	19.54
1010	"summer"	0	5.54	0	5.8	0	8.68	66.09	15.67
1010	"autumn"	0.05	6.18	0	7.73	0	6.98	139.1	22.52
1015	"winter"	0.05	6.95	0	7.88	0	8.9	NA	21.44
1015	"spring"	0	6.85	0	6.41	0	9.29	NA	25.14
1015	"summer"	0.03	5.92	0	5.58	0	8.3	269.42	16.35
1015	"autumn"	0.05	5.92	0	6.51	0	7.9	NA	24.61
1023	"winter"	0.05	14.25	0	18.4	0.1	17.07	63.84	12.38
1023	"spring"	0.05	10.48	0	14.6	0	10.67	68.35	9.51
1023	"summer"	0	6.59	0	8.2	0	9.7	86.91	8.25
1023	"autumn"	0.05	11.72	0	14.82	0	14.6	64.97	13.56
1025	"winter"	0.05	7.77	0	10	0	7.9	54.24	15.75
1025	"spring"	0.05	6.94	0	9	0	8.48	75.73	15.39
1025	"summer"	0	5.65	0	5.6	0	8.5	82.73	15.66
1025	"autumn"	0	7.22	0	9	0	8.2	77.4	13.36
1026	"winter"	0.05	6.89	0	8.58	0	8.01	56.89	13.3
1026	"spring"	0.05	7.15	0	7.58	0	9.58	54.14	13.49
1026	"summer"	0	6.1	0	6.3	0	9.29	74.88	9.57
1026	"autumn"	0.05	6.9	0	8.24	0	8.03	53.52	10.96
1033	"winter"	0	5.88	0	6.8	0	7	46.03	21.22
1033	"spring"	0	5.73	0	6.11	0	7.84	53.21	19.99
1033	"summer"	0	5.9	0	5.8	0	8.74	97.78	16.34
1033	"autumn"	0	6.26	0	6.8	0	7.1	62.71	24
1037	"winter"	0.05	11.17	0.1	14.43	0	13.53	25.91	14.71
1037	"spring"	0.05	8.94	0	12	0	11.08	56.28	7.84
1037	"summer"	0.05	6.98	0	10.69	0	11.1	43.06	6.18
1037	"autumn"	0.05	9.98	0.1	11.6	0	11.1	92.42	8.72
1045	"winter"	0.05	7.67	0	9.8	0	9.38	83.62	23.34
1045	"spring"	0	6.79	0	7.77	0	9.1	23.6	14.16
1045	"summer"	0	6.08	0	6.5	0	9.4	68.04	13.74
1045	"autumn"	0	7.05	0	8.32	0	8.91	80.35	14.93
1046	"winter"	0	10.2	0	11.93	0	12.4	32.72	25.68
1046	"spring"	0	9.17	0	10.56	0	11.32	77.31	21.69
1046	"summer"	0	7.61	0	8.31	0	11.34	44.34	11.64
1046	"autumn"	0	8.17	0	10.12	0	9.14	79.88	17.22
1047	"winter"	0.05	17.06	0	23.1	0	20.2	13.04	12.88
1047	"spring"	0.05	13.78	0.1	19.93	0	12.66	24.87	10.15
1047	"summer"	0.05	7	0	9.5	0	9.41	58.19	10.66
1047	"autumn"	0.05	14.25	0	17.72	0	15.7	54.8	13.59
1049	"winter"	0.05	10.87	0	13.63	0	13	32.6	13.44
1049	"spring"	0.05	9.47	0	12	0	10.57	23.68	16.1
1049	"summer"	0	6.56	0	7.2	0	10.2	85.73	12.8
1049	"autumn"	0.05	10.12	0	11.54	0	11.51	42.59	17
1052	"winter"	0	8.17	0	10.2	0	9	24.61	20.43
1052	"spring"	0	9.12	0	8.86	0	9.87	185.31	18.86
1052	"summer"	0	8.17	0	9	0	11	46.87	12.65
1052	"autumn"	0	6.35	0	7.4	0	9.03	142.65	21.89
1055	"winter"	0.05	6.35	0	8	0	7.8	48.16	25.33
1055	"spring"	0	5.8	0	6.6	0	8.1	61.73	26.81
1055	"summer"	0	6.45	0	6	0	10.4	136.07	18.71
1055	"autumn"	0	5.62	0	6.52	0	7.3	48.15	26.13
1057	"winter"	0.1	17.33	0	24.53	0	20.36	25.31	11.06
1057	"spring"	0.05	14.23	0.1	21.8	0	11.74	37.23	13.14
1057	"summer"	0.05	7.43	0	10.1	0	10.1	74.74	12.71
1057	"autumn"	0.05	15.52	0	20.23	0	16.7	80.24	11.74
1058	"winter"	0.05	15.69	0	21.16	0	17.38	58.12	14.1
1058	"spring"	0.05	13.36	0	19.8	0	11.24	47.53	14.81
1058	"summer"	0.05	7.13	0	8.9	0	10.32	42.56	11.23
1058	"autumn"	0.05	14.06	0	17.88	0	14.8	55.03	14.28
1059	"winter"	0.05	12.16	0	15.7	0	13.3	44.48	19.19
1059	"spring"	0.05	10.11	0	14.3	0	11.53	26.58	18.8
1059	"summer"	0.05	7.74	0	8.68	0	11.5	64.17	18.06
1059	"autumn"	0.05	10.62	0	12.7	0	11.61	148.16	18.5
1065	"winter"	0.05	18.04	0	24.65	0	22.7	35.77	9.65
1065	"spring"	0.05	14.3	0	20.4	0	13.11	42.19	9.04
1065	"summer"	0.05	7.3	0	9.7	0	10.4	68.72	7.48
1065	"autumn"	0.05	16.36	0	19.2	0	17.92	80.34	8.56
1068	"winter"	0	6.59	0	7.54	0	8	26	29.91
1068	"spring"	0	6.25	0	6.88	0	8.43	20.1	21.97
1068	"summer"	0	7.35	0	6.85	0	10	NA	16.89
1068	"autumn"	0	5.66	0	6.26	0	7.98	NA	25.05
1074	"winter"	0	8	0	10	0	9.5	1166.73	24.91
1074	"spring"	0	6.51	0	8.83	0	8.89	26.71	21.19
1074	"summer"	0	8.33	0	9.4	0	11.77	28.38	18.39
1074	"autumn"	0	7.45	0	8.91	0	8.7	146.22	28.58
1078	"winter"	0.05	7.1	0	9.25	0	8.3	83.58	24.7
1078	"spring"	0	6.35	0	8.27	0	8.2	58.37	22.91
1078	"summer"	0	7.36	0	5.7	0	12.41	46.24	20.73
1078	"autumn"	0	6.57	0	7.73	0	7.48	31.35	25.48
1083	"winter"	0.05	8	0	9.81	0	9	NA	23.67
1083	"spring"	0	7.25	0	8.56	0	9.49	NA	22.61
1083	"summer"	0	9	0	9	0	12.88	NA	18.98
1083	"autumn"	0	7.56	0	9.1	0	9	NA	24.52
1088	"winter"	0	8.35	0	11.11	0	9.7	NA	22.28
1088	"spring"	0	8.22	0	11.1	0	10.54	NA	15.43
1088	"summer"	0	7.06	0	7.81	0	10.57	NA	16.95
1088	"autumn"	0	7.53	0	9.5	0	8.27	NA	22.56
1089	"winter"	0.05	11.98	0	15.09	0	13.74	33.89	18.03
1089	"spring"	0.05	9.65	0	12.48	0	12.47	193.87	15.45
1089	"summer"	0.05	7.76	0	7.55	0	11.8	68.06	12.4
1089	"autumn"	0	10.38	0	12.6	0	10.93	29.14	18.55
1092	"winter"	0.05	7.15	0	8.8	0	8.84	28.97	30.47
1092	"spring"	0	6.87	0	8.06	0	9.3	30.5	26.54
1092	"summer"	0	7.85	0	7.2	0	12.6	87.46	17.05
1092	"autumn"	0.05	6.89	0	7.64	0	7.54	43.5	26.39
1097	"winter"	0	6.9	0	9.33	0	10	NA	23.74
1097	"spring"	0	9.29	0	9.93	0	12.16	NA	23.7
1097	"summer"	0	9.01	0	10	0	12.71	NA	24.13
1097	"autumn"	0	4.95	0	8	0	6.86	NA	26.58
1098	"winter"	0.05	6.83	0	8.34	0	8	45.93	22.3
1098	"spring"	0	6.39	0	7.5	0	8.32	26.44	17.85
1098	"summer"	0	6.12	0	5.04	0	9.73	71.97	16.22
1098	"autumn"	0	6.98	0	7.98	0	7.47	40.38	20.52
1102	"winter"	0	5.75	0	7.2	0	6.88	62.8	27.31
1102	"spring"	0	5.2	0	5.78	0	7.12	29.29	24.33
1102	"summer"	0	5.23	0	4.6	0	8.05	41.39	19.93
1102	"autumn"	0	5.11	0	6.14	0	6.5	53.93	22.48
1107	"winter"	0	5	0	6	0	5.6	75.78	24.06
1107	"spring"	0	5.51	0	5.21	0	6.41	31.41	19.29
1107	"summer"	0	4.61	0	4.1	0	6.6	45.64	15.11
1107	"autumn"	0	5.38	0	5.5	0	6.09	47.38	23.69
1108	"winter"	0.05	7.41	0	9.9	0	7.9	55.51	23.11
1108	"spring"	0	7.31	0	9.1	0	10.22	74.44	20.17
1108	"summer"	0	6.45	0	6.8	0	10.7	58.32	15.17
1108	"autumn"	0.04	7.02	0	8.42	0	8.47	46.56	20.81
1112	"winter"	0	6.74	0	8	0	7.04	NA	23.52
1112	"spring"	0	7.83	0	7.9	0	10.18	NA	18.42
1112	"summer"	0	7.02	0	8.5	0	11	NA	13.05
1112	"autumn"	0	6.41	0	8	0	9.42	NA	16.81
1115	"winter"	0	5.05	0	6.33	0	6.07	54.93	26.88
1115	"spring"	0	5.55	0	5.89	0	7.09	51.37	22.15
1115	"summer"	0	5.32	0	4.11	0	7.6	58.09	16.82
1115	"autumn"	0	5.14	0	6.58	0	6.3	55.23	21.76
1116	"winter"	0	6.74	0	9.35	0	8.3	NA	22.29
1116	"spring"	0	6.65	0	8.49	0	9.11	NA	16.35
1116	"summer"	0	7.5	0	8	0	10	NA	14.01
1116	"autumn"	0	6.17	0	7.33	0	9.89	NA	17.13
1121	"winter"	0	5.73	0	7.29	0	6.8	127.2	29.45
1121	"spring"	0	6.15	0	6.06	0	8.76	NA	25.22
1121	"summer"	0	6.92	0	6.1	0	10.35	65.02	14.03
1121	"autumn"	0	5.37	0	6.79	0	7.47	NA	26.02
1122	"winter"	0	11.7	0	15.7	0	13.9	102.5	11.51
1122	"spring"	0	9.25	0	12.91	0	10	305.02	12.65
1122	"summer"	0	7.09	0	9.09	0	11	39.7	8.29
1122	"autumn"	0	9.7	0	10.51	0	14.78	79.85	9.12
1124	"winter"	0.05	13.51	0	19.35	0	13.9	93	21.54
1124	"spring"	0.05	11.36	0.06	16.84	0	10.84	31.93	11.42
1124	"summer"	0	7.51	0.1	11.4	0	11.4	131.38	8.35
1124	"autumn"	0.05	12.09	0.1	13	0	12.93	200.68	10.48
1141	"winter"	0	7	0	9.66	0	8	NA	18.45
1141	"spring"	0	6.29	0	8.77	0	8.06	37.5	22.92
1141	"summer"	0	6.5	0	8	0	10	26.29	13.64
1141	"autumn"	0	6.45	0	8.1	0	7.37	45.68	26.29
1144	"winter"	0	5.45	0	6.7	0	6.7	70.48	24.37
1144	"spring"	0	5.33	0	5.42	0	7.3	59.38	22.6
1144	"summer"	0	5.5	0	4.58	0	8.2	37.18	18.44
1144	"autumn"	0	5.31	0	6.42	0	6.3	83.99	21.58
1147	"winter"	0.05	12.1	0	16.23	0	15.32	293.62	17.96
1147	"spring"	0.05	9.41	0	13.44	0	9.67	58.33	19.89
1147	"summer"	0.05	6.27	0	8.73	0	9.21	45.99	12.25
1147	"autumn"	0	10.45	0	11.9	0	10.97	305.48	22.75
1151	"winter"	0	12.5	0	16.4	0	14	NA	10.95
1151	"spring"	0	9.56	0	12.65	0	10.16	NA	12.49
1151	"summer"	0	7.5	0	9.49	0	11.19	NA	8.52
1151	"autumn"	0	9.7	0	11.86	0	11.94	NA	10.78
1152	"winter"	0	6.9	0	9.21	0	8.8	89.91	19.89
1152	"spring"	0	7.02	0	7.5	0	9.22	76.57	20.67
1152	"summer"	0	6.55	0	6.6	0	10.1	81.04	15.15
1152	"autumn"	0	6.75	0	8.2	0	8.26	83.38	21.02
1156	"winter"	0.05	5.82	0	6.89	0	6.57	71.96	22.28
1156	"spring"	0	5.8	0	6.5	0	8.5	92.09	20.34
1156	"summer"	0	5.75	0	6.3	0	9.1	119.17	15.23
1156	"autumn"	0	5.55	0	6.8	0	6.9	93.38	19.57
1160	"winter"	0	5.25	0	6.6	0	6.8	63.17	24.36
1160	"spring"	0	5.55	0	5.8	0	7.21	34.59	18.67
1160	"summer"	0	5.85	0	6.3	0	8.54	28.12	16.86
1160	"autumn"	0	6.15	0	7	0	6.58	54.42	21.1
1161	"winter"	0	5.85	0	7	0	7	NA	18.9
1161	"spring"	0	6.47	0	7	0	9.02	NA	18.87
1161	"summer"	0	5.85	0	6.1	0	9	NA	17.76
1161	"autumn"	0	5.83	0	6.96	0	8	NA	18.65
1162	"winter"	0	7.13	0	8.62	0	7.97	NA	20.18
1162	"spring"	0	6.75	0	9.08	0	8.25	NA	19.22
1162	"summer"	0	5.83	0	6.91	0	9.22	NA	15.5
1162	"autumn"	0	6.95	0	8.55	0	8	NA	21.08
1167	"winter"	0.05	7.21	0	9.07	0	8.24	87.64	14.69
1167	"spring"	0	6.48	0	7.9	0	9.06	84.66	12.74
1167	"summer"	0	5.75	0	5.19	0	9.09	70.25	13.28
1167	"autumn"	0	6.97	0	8.49	0	7.95	146.69	19.26
1169	"winter"	0.05	13.63	0.1	16.31	0.1	15.08	78.51	59.39
1169	"spring"	0.05	9.51	0	13.24	0	10.79	218.44	11.59
1169	"summer"	0.05	6.95	0	9.77	0.1	12.38	134.21	10.56
1169	"autumn"	0.05	10.61	0	11.4	0	12.12	74.1	10.46
1180	"winter"	0.05	7.5	0	8.82	0	8.01	178.39	11.67
1180	"spring"	0	7.26	0	7.2	0	10.24	64.5	7.28
1180	"summer"	0.04	6.4	0	6.1	0	9.7	45.24	5.73
1180	"autumn"	0	6.2	0	8	0	7.5	56.23	10.91
1183	"winter"	0	10.59	0	14	0	11	NA	18.05
1183	"spring"	0	8.06	0	12.41	0	10.38	NA	13.4
1183	"summer"	0	6.5	0	7.03	0	10.17	NA	10.97
1183	"autumn"	0	9.32	0	11	0	9.79	NA	14.61
1194	"winter"	0	8	0	10	0	10	113.1	18.19
1194	"spring"	0	6.24	0	7.85	0	8.78	331719.6	21.03
1194	"summer"	0	7	0	8	0	10	NA	16.63
1194	"autumn"	0	5.89	0	8.41	0	9.53	NA	18.66
1199	"winter"	0.05	15.34	0.1	20.76	0	17.02	11.99	16.64
1199	"spring"	0.05	12.28	0	18.98	0	12.09	36.94	12.96
1199	"summer"	0.03	7.5	0	9.2	0	10	104.53	13.83
1199	"autumn"	0.05	13.95	0	16.3	0	14.71	75.69	18.67
1203	"winter"	0	4.99	0	6.1	0	6.08	49.18	29.19
1203	"spring"	0	6.18	0	6.5	0	8.08	60.26	27.48
1203	"summer"	0.05	5.5	0	5.26	0	7.8	NA	29.64
1203	"autumn"	0	5.75	0	6.4	0	7.4	104.74	31.6
1205	"winter"	0	4.7	0	5.79	0	5.59	58.04	27.24
1205	"spring"	0	5.6	0	5.46	0	7.8	70.58	24.66
1205	"summer"	0	4.57	0	4	0	6.92	53.59	23.95
1205	"autumn"	0	5.42	0	5.7	0	6.62	122.89	26.36
1207	"winter"	0.05	7.2	0	10.13	0	7.9	146.02	23.87
1207	"spring"	0	6.69	0	8.42	0	8.77	121.41	15.91
1207	"summer"	0.05	5.17	0	7.05	0	7.66	145.51	14.57
1207	"autumn"	0	6.88	0	8.8	0	8.2	146.76	16.34
1209	"winter"	0	10	0	14.16	0	13.26	NA	13.65
1209	"spring"	0	7.13	0	10.64	0	10	NA	8.52
1209	"summer"	0	5.51	0	7.36	0	9	NA	9.17
1209	"autumn"	0	9.93	0	11.09	0	11.17	NA	9.29
1210	"winter"	0	5.67	0	7.09	0	7.12	124.57	20.92
1210	"spring"	0	6.15	0	6.5	0	8.51	210.52	15.5
1210	"summer"	0	5.1	0	5.21	0	7.4	85.73	14.6
1210	"autumn"	0	6.55	0	7	0	7.8	76.64	16.41
1212	"winter"	0	4.87	0	5.7	0	6.16	107.32	26.92
1212	"spring"	0	5.17	0	5.2	0	7.83	99.54	25.61
1212	"summer"	0	4.4	0	3.7	0	6.9	59.73	23.81
1212	"autumn"	0	5.15	0	5.5	0	6.64	124.69	24.64
1217	"winter"	0	7.76	0	10	0	9.3	NA	19.2
1217	"spring"	0	6.55	0	8.4	0	10	NA	14.45
1217	"summer"	0	5.61	0	5.7	0	8.04	NA	12.66
1217	"autumn"	0	8.64	0	8.4	0	9	NA	15.71
1218	"winter"	0.05	7.9	0	9.3	0	10.03	65.66	14.96
1218	"spring"	0.05	7.41	0	9.6	0	10.5	62.97	11.93
1218	"summer"	0	5.67	0	7.7	0	8.6	64.47	8.79
1218	"autumn"	0.05	8.35	0	9.9	0	10.65	101.44	12.47
1223	"winter"	0	6.5	0	7.7	0	8	NA	22.25
1223	"spring"	0	7.14	0	7.07	0	11.53	NA	16.17
1223	"summer"	0	6.51	0	6	0	10.01	NA	14.27
1223	"autumn"	0	7.68	0	7.6	0	9.48	NA	16.88
1225	"winter"	0	5.49	0	6.14	0	6.24	NA	24.38
1225	"spring"	0	5.21	0	5.31	0	8.6	NA	22.25
1225	"summer"	0	5.1	0	3.9	0	8.6	NA	18.82
1225	"autumn"	0	5.73	0	5.8	0	6.71	NA	21.31
1227	"winter"	0.03	8.81	0	11.9	0	11.35	410.05	24.03
1227	"spring"	0.05	8.9	0	10.88	0	11.03	290.8	17.13
1227	"summer"	0.05	6.66	0	7.91	0.1	10.4	93.17	18.79
1227	"autumn"	0.03	9.09	0	11.66	0	10.74	70.91	26.41
1228	"winter"	0	5.42	0	6.68	0	6.29	86.87	34.28
1228	"spring"	0	5.51	0	5.6	0	8.4	58.12	23.72
1228	"summer"	0	5.25	0	4	0	8	46.26	19.06
1228	"autumn"	0	5.34	0	5.72	0	6.6	78.24	25.28
1233	"winter"	0.05	10.23	0	12.44	0.1	12.35	35.27	12.75
1233	"spring"	0	7.75	0	9.59	0	10.95	54.99	9.8
1233	"summer"	0	6.38	0.06	7.83	0	9.22	72.93	10.82
1233	"autumn"	0.05	11.83	0	10.49	0	10.74	31.49	9.92
1234	"winter"	0.05	10.57	0.1	13.8	0	13.45	64.19	12.47
1234	"spring"	0.05	8.1	0	10.91	0	9.92	51.84	8.37
1234	"summer"	0.05	6.2	0	7.12	0.1	9.22	63.16	8.41
1234	"autumn"	0.05	9.87	0	10.83	0	12.14	53.04	8.5
1238	"winter"	0.05	9.6	0	12.3	0	9.7	49.32	21.24
1238	"spring"	0.05	8.7	0	10.13	0	10.27	83	22.06
1238	"summer"	0	6.04	0	8.1	0	8.15	48.05	13.09
1238	"autumn"	0.03	8.62	0	9.9	0	10.55	71.15	19.62
1240	"winter"	0	6.18	0	6.79	0	6.66	130.28	24.12
1240	"spring"	0	5.18	0	5.44	0	7.4	252.85	20.97
1240	"summer"	0	5.15	0	4.1	0	7	147.14	17.36
1240	"autumn"	0	4.82	0	6.09	0	5.95	35.87	27.15
1241	"winter"	0.05	7.7	0	9.7	0	8.39	105.71	18.78
1241	"spring"	0	7.06	0	8.2	0	10.74	34	17.98
1241	"summer"	0	6.35	0	7	0	9.8	64.46	14.63
1241	"autumn"	0	7.14	0	8.47	0	8.3	163.63	19.04
1245	"winter"	0.05	10	0	13.33	0	10.33	55.33	12.05
1245	"spring"	0.05	8.89	0	11.72	0	10.6	85.59	15.45
1245	"summer"	0	6.67	0	8.7	0	9.8	100.68	10.01
1245	"autumn"	0.05	9.7	0	10.9	0	11.61	66.27	14.22
1257	"winter"	0.05	9.35	0	11.6	0	10.03	67.15	9.77
1257	"spring"	0	7.93	0	10.04	0	9.77	88.16	8.21
1257	"summer"	0	7.1	0	7.9	0	9.99	196.58	8.66
1257	"autumn"	0.05	8.34	0	8.86	0	9.85	86.82	10.64
1259	"winter"	0	6.31	0	7.2	0	7.18	774.27	30.24
1259	"spring"	0	7.01	0	6.74	0	10.15	27.04	21.04
1259	"summer"	0	6.99	0	6.2	0	11.08	56.31	14.45
1259	"autumn"	0	6.14	0	6.67	0	7.68	78.29	19.26
1262	"winter"	0	5.65	0	7.2	0	7.4	40.73	26.28
1262	"spring"	0	4.87	0	5.19	0	7	32.64	26.82
1262	"summer"	0	4.95	0	4.5	0	7.54	29.55	20.44
1262	"autumn"	0	5.04	0	5.9	0	6.32	43.06	25.33
1265	"winter"	0.07	16.83	0.1	21.7	0	19.4	18.72	7.7
1265	"spring"	0.05	11.25	0	18.18	0	10.9	85.46	8.48
1265	"summer"	0	6.84	0	10.7	0	9.8	47.5	6.31
1265	"autumn"	0.05	11.6	0.1	14.27	0	13.76	41.93	8
1271	"winter"	0.05	10.31	0	12.89	0	11.67	108.73	18.12
1271	"spring"	0	8.36	0	11	0	10.43	53.19	16.31
1271	"summer"	0.05	6.55	0	8.3	0	10.1	93.67	12.91
1271	"autumn"	0.05	8.4	0	10.1	0	10.5	45.99	15.01
1277	"winter"	0.05	10.21	0	13.1	0	10.68	31.8	10.76
1277	"spring"	0.05	8	0	10.1	0	10.8	24	7.62
1277	"summer"	0	6.7	0	8.46	0.07	10.5	83.56	8.92
1277	"autumn"	0.05	8.84	0	9.98	0	10.66	61.42	11.15
1278	"winter"	0.05	10	0	12.7	0	11.16	101.05	24.15
1278	"spring"	0	7.75	0	10.71	0	9.65	54.78	17.17
1278	"summer"	0.05	6.94	0	8.78	0	10.07	83.53	11.99
1278	"autumn"	0.03	8.31	0	9.6	0	10.08	75.96	20.45
1282	"winter"	0	7.43	0	10	0	9.11	NA	15.34
1282	"spring"	0	8.35	0	9.56	0	9.9	NA	19.76
1282	"summer"	0	7.08	0	8.67	0	10.8	NA	14.34
1282	"autumn"	0	6.73	0	8.8	0	8.9	NA	15.72
1288	"winter"	0.05	16.46	0.1	22.2	0	18.1	22.32	17.29
1288	"spring"	0.05	10.95	0.1	18.62	0	11.21	54	18.46
1288	"summer"	0.03	6.7	0	9.6	0	10.56	156.64	15.26
1288	"autumn"	0.05	12.4	0	15.16	0	11.86	32.93	13.64
1289	"winter"	0	16.66	0	21.28	0	17	NA	15.14
1289	"spring"	0	9.5	0	17	0	11	NA	15.39
1289	"summer"	0	6.5	0	10	0	10	NA	10.95
1289	"autumn"	0	12.51	0	16	0	12.27	NA	12.59
1290	"winter"	0	9.63	0	11.5	0	11.13	NA	19.86
1290	"spring"	0	8.45	0	10.44	0	11.07	NA	17.02
1290	"summer"	0	6.69	0	8.99	0	11	NA	14.46
1290	"autumn"	0	7	0	9	0	10.88	NA	19.41
1293	"winter"	0.05	11.75	0	15.21	0	13.19	65.13	12.05
1293	"spring"	0.05	9.56	0	13.94	0	10.98	88.4	19.21
1293	"summer"	0.04	6.71	0	9.31	0	11.13	135.41	14.58
1293	"autumn"	0	9.3	0	12.83	0	10.87	179.33	15.37
1298	"winter"	0.05	13.2	0	17.68	0	14.11	121.29	14.66
1298	"spring"	0	10.55	0	15.54	0	10.28	36.67	16.86
1298	"summer"	0	6.48	0	9	0	9.5	76.65	21.92
1298	"autumn"	0.05	9.85	0	10.02	0	11.28	88.1	15.91
1300	"winter"	0	4.42	0	5.46	0	5.03	NA	26.5
1300	"spring"	0	4.5	0	5.05	0	5.6	NA	23.58
1300	"summer"	0	4.05	0	4	0	5	NA	21.87
1300	"autumn"	0	4.5	0	5	0	5.1	NA	28.9
1304	"winter"	0	4.53	0	5.41	0	5.21	802.5	32.51
1304	"spring"	0	5.05	0	5.76	0	7.2	NA	26.03
1304	"summer"	0	4.93	0	3.96	0	7.1	59.5	20.33
1304	"autumn"	0	4.79	0	5.85	0	5.87	NA	28.26
1307	"winter"	0	4.55	0	5.94	0	5.87	NA	26.19
1307	"spring"	0	5.69	0	5.76	0	7.9	NA	24.65
1307	"summer"	0	4.85	0	4.4	0	7.79	NA	18.59
1307	"autumn"	0	5.27	0	6.27	0	6.5	NA	21.38
1310	"winter"	0	4.99	0	6.03	0	5.97	NA	19.4
1310	"spring"	0	5.85	0	6.5	0	7.79	NA	18.64
1310	"summer"	0	5.04	0	5.15	0	8.1	NA	15.47
1310	"autumn"	0	6.5	0	6.91	0	7.58	NA	20.75
1311	"winter"	0.05	6.14	0	8	0	7.04	256.44	14.57
1311	"spring"	0	6.75	0	7.2	0	9	39.5	15.2
1311	"summer"	0	5.05	0	5.9	0	8.1	129.46	10.89
1311	"autumn"	0.05	6.26	0	8.4	0	7.35	140.51	13.12
1317	"winter"	0	5.95	0	7.8	0	6.8	159.46	13.76
1317	"spring"	0	6.54	0	7.4	0	8.32	88.95	12.54
1317	"summer"	0	5.4	0	6.2	0	8.2	113.25	12.35
1317	"autumn"	0	6.62	0	7.6	0	7.54	206.27	11.74
1318	"winter"	0.05	7.78	0	10.14	0	9.5	94.54	18.54
1318	"spring"	0.04	6.36	0	8.08	0	9.28	100	10.92
1318	"summer"	0	4.98	0	6.7	0	7.6	83.77	9.98
1318	"autumn"	0.03	6.92	0	8.9	0	9.6	112.08	10.85
1319	"winter"	0.05	5.85	0	7.54	0	7	126.56	18.33
1319	"spring"	0	5.45	0	6.8	0	7.19	174.58	13.88
1319	"summer"	0	4.6	0	5.9	0	6.85	100.6	10.9
1319	"autumn"	0.05	6.3	0	7.4	0	7.5	130.87	19.26
1320	"winter"	0	6.15	0	7.74	0	8.93	NA	18.5
1320	"spring"	0	5.94	0	7.86	0	9.7	NA	13.4
1320	"summer"	0	5.75	0	6.1	0	8.3	NA	8.19
1320	"autumn"	0	8.25	0	8.52	0	10	NA	10.85
1321	"winter"	0.05	7.63	0	9.75	0	10	122.6	7.93
1321	"spring"	0.04	6.94	0	9.02	0	10.6	330.35	5.06
1321	"summer"	0	6.03	0	7.4	0	10.1	170.72	4.53
1321	"autumn"	0	8.14	0.1	9.18	0	9.76	149.42	5.93
1322	"winter"	0.05	8.56	0	11.69	0	9.84	130.69	15.35
1322	"spring"	0.05	6.92	0	9.32	0	9.13	240.29	11.6
1322	"summer"	0	5.19	0	7.47	0	8.7	61.01	15.42
1322	"autumn"	0.05	7.4	0	9.4	0	9.62	122.87	12.21
1327	"winter"	0.05	6.55	0	10.07	0	7.76	434.43	17.81
1327	"spring"	0	6.92	0	8.16	0	9.34	165.56	13.28
1327	"summer"	0	5.92	0	6.9	0	9.29	133.24	11.67
1327	"autumn"	0	7.78	0	8.3	0	8.73	131.04	20.32
1329	"winter"	0	5.5	0	6	0	7.2	114.68	21.18
1329	"spring"	0	6.03	0	6.6	0	9.4	194.83	16.17
1329	"summer"	0	5.35	0	5.1	0	8.58	163.96	12.8
1329	"autumn"	0	6.2	0	6.79	0	7.9	101.09	16.74
1332	"winter"	0.05	9.87	0	13.5	0	10.89	104.6	9.46
1332	"spring"	0.05	8.06	0	10.81	0.01	9.2	58.71	7.73
1332	"summer"	0.05	5.38	0	8.16	0	9.16	123.59	6.14
1332	"autumn"	0.05	8.3	0	9.25	0	10.14	70.22	5.7
1337	"winter"	0.05	11.09	0	14.12	0	12.8	86.08	5.52
1337	"spring"	0.05	7.45	0	9.3	0	9.08	137.19	3.95
1337	"summer"	0	5.63	0	7.3	0.05	9.95	79.58	3.61
1337	"autumn"	0.05	8.56	0	9	0	11.25	78.28	5.61
1338	"winter"	0	5.73	0	6.06	0	7.6	119.53	10.68
1338	"spring"	0	6.32	0	6.97	0	8	95.36	10.84
1338	"summer"	0	5.15	0	5.2	0	7.6	297.99	7.98
1338	"autumn"	0	5.47	0	6.22	0	7.7	92.64	11.45
1340	"winter"	0	9.14	0	12.7	0	9.93	154.05	14.55
1340	"spring"	0.05	8.66	0	10.98	0	9.06	61.98	15.7
1340	"summer"	0	6.02	0	8.35	0	8.75	57.81	8.84
1340	"autumn"	0.05	9.28	0.1	10.5	0	11.37	44.57	13.57
1344	"winter"	0.04	9.36	0	12.5	0	11	65.18	NA
